"","inst_type","org_name","ORG_STATE","IDC_decline","oldIDC","totaldirect","IDC_pct_decline","IDC_decline_mm","totaldirect_mm","oldIDC_mm","IDC_plot_name"
"219","Higher Ed","Ohio University Athens","OH",673672.75,1201328,3781290,0.560773369138154,0.67367275,3.78129,1.201328,"Other"
"220","Higher Ed","Oklahoma State University Stillwater","OK",1723116.45,2923631,8627756,0.589375488904037,1.72311645,8.627756,2.923631,"Other"
"221","Higher Ed","Old Dominion University","VA",1101849.9,1726833,4678974,0.638075540599467,1.1018499,4.678974,1.726833,"Other"
"222","Higher Ed","Oregon Health & Science University","OR",44839065.3,72747394,213941876,0.616366619263365,44.8390653,213.941876,72.747394,"Oregon Health & Science University"
"223","Higher Ed","Oregon State University","OR",2715951.65,4872779,15010678,0.557372220246393,2.71595165,15.010678,4.872779,"Other"
"224","Higher Ed","Osu Center For Health Sciences","OK",356369.75,805101,3013229,0.44263980544056,0.35636975,3.013229,0.805101,"Other"
"225","Higher Ed","Ouachita Baptist University","AR",0,19064,136180,0,0,0.13618,0.019064,"Other"
"226","Higher Ed","Pace University New York","NY",78455.35,137281,392171,0.571494598669882,0.07845535,0.392171,0.137281,"Other"
"227","Higher Ed","Pacific University","OR",7335,39183,495935,0.187198529974734,0.007335,0.495935,0.039183,"Other"
"228","Higher Ed","Palmer College Of Chiropractic","IA",0,42099,438278,0,0,0.438278,0.042099,"Other"
"229","Higher Ed","Palo Alto University","CA",53342,112076,391560,0.475944894535851,0.053342,0.39156,0.112076,"Other"
"230","Higher Ed","Pennsylvania State Univ Hershey Med Ctr","PA",17789521.9,25259627,52780054,0.704267006793093,17.7895219,52.780054,25.259627,"Pennsylvania State Univ Hershey Med Ctr"
"231","Higher Ed","Pennsylvania State University, The","PA",17514226.1,26345342,61549071,0.66479403076263,17.5142261,61.549071,26.345342,"Pennsylvania State University, The"
"232","Higher Ed","Ponce School Of Medicine","PR",2017239.9,2858801,6065331,0.705624455847049,2.0172399,6.065331,2.858801,"Other"
"233","Higher Ed","Portland State University","OR",366342.3,824710,3609838,0.444207418365244,0.3663423,3.609838,0.82471,"Other"
"234","Higher Ed","Prairie View Agri & Mech University","TX",32185,118600,1226199,0.27137436762226,0.032185,1.226199,0.1186,"Other"
"235","Higher Ed","Princeton University","NJ",12743725.15,18187702,38598003,0.700678136798151,12.74372515,38.598003,18.187702,"Princeton University"
"236","Higher Ed","Purdue University","IN",12351368.75,19037578,46172804,0.648788871672647,12.35136875,46.172804,19.037578,"Purdue University"
"237","Higher Ed","Queens College","NY",605362.7,1094971,3451002,0.5528572902844,0.6053627,3.451002,1.094971,"Other"
"238","Higher Ed","Queensborough Community College","NY",0,18138,249760,0,0,0.24976,0.018138,"Other"
"239","Higher Ed","Rensselaer Polytechnic Institute","NY",1482649.7,2422033,6850206,0.612150907935606,1.4826497,6.850206,2.422033,"Other"
"240","Higher Ed","Rice University","TX",4085091.85,6613474,17660646,0.61769228245246,4.08509185,17.660646,6.613474,"Other"
"241","Higher Ed","Rochester Institute Of Technology","NY",854167.55,1381512,3951621,0.618284567922682,0.85416755,3.951621,1.381512,"Other"
"242","Higher Ed","Rockefeller University","NY",16700693.45,23115830,44925584,0.722478641260124,16.70069345,44.925584,23.11583,"Rockefeller University"
"243","Higher Ed","Rosalind Franklin Univ Of Medicine & Sci","IL",2128094.8,2958437,5632923,0.719330781760774,2.1280948,5.632923,2.958437,"Other"
"244","Higher Ed","Rowan University","NJ",1069681.2,1537100,3472136,0.69590865916336,1.0696812,3.472136,1.5371,"Other"
"245","Higher Ed","Rowan University School/Osteopathic Med","NJ",755752.4,1042357,1942320,0.725041804295457,0.7557524,1.94232,1.042357,"Other"
"246","Higher Ed","Rush University Medical Center","IL",10369553.1,16317195,44976874,0.635498509394537,10.3695531,44.976874,16.317195,"Rush University Medical Center"
"247","Higher Ed","Rutgers Biomedical And Health Sciences","NJ",32205750.6,50635690,131460193,0.636028670686624,32.2057506,131.460193,50.63569,"Rutgers Biomedical And Health Sciences"
"248","Higher Ed","Rutgers The State Univ Of Nj Camden","NJ",207707,300045,844720,0.692252828742355,0.207707,0.84472,0.300045,"Other"
"249","Higher Ed","Rutgers The State Univ Of Nj Newark","NJ",1988279.4,2847752,6156394,0.698192609468802,1.9882794,6.156394,2.847752,"Other"
"250","Higher Ed","Rutgers, The State Univ Of N.j.","NJ",11271491.35,16760817,37609095,0.672490568329694,11.27149135,37.609095,16.760817,"Rutgers, The State Univ Of N.j."
"251","Higher Ed","Saint Joseph's University","PA",88831.25,133247,296105,0.666666041261717,0.08883125,0.296105,0.133247,"Other"
"252","Higher Ed","Saint Louis University","MO",4551635.8,6871132,16004323,0.662428810856785,4.5516358,16.004323,6.871132,"Other"
"253","Higher Ed","Salish Kootenai College","MT",0,7195,89942,0,0,0.089942,0.007195,"Other"
"254","Higher Ed","Salus University","PA",71271.1,110866,263966,0.642858044846932,0.0712711,0.263966,0.110866,"Other"
"255","Higher Ed","Salve Regina University","RI",0,20781,367085,0,0,0.367085,0.020781,"Other"
"256","Higher Ed","Sam Houston State University","TX",27500,104656,711999,0.262765632166335,0.0275,0.711999,0.104656,"Other"
"257","Higher Ed","San Diego State University","CA",6545922,10718571,30472605,0.610708461043921,6.545922,30.472605,10.718571,"Other"
"258","Higher Ed","San Francisco State University","CA",533911.6,969963,4237359,0.550445326265022,0.5339116,4.237359,0.969963,"Other"
"259","Higher Ed","San Jose State University","CA",395096,603684,1529632,0.654474857707012,0.395096,1.529632,0.603684,"Other"
"260","Higher Ed","Scripps College","CA",62608,107608,300000,0.581815478403093,0.062608,0.3,0.107608,"Other"
"261","Higher Ed","Seattle Pacific University","WA",61435.2,106212,298512,0.578420517455655,0.0614352,0.298512,0.106212,"Other"
"262","Higher Ed","Seton Hall University","NJ",19124,26624,50000,0.718299278846154,0.019124,0.05,0.026624,"Other"
"263","Higher Ed","Sistema Universitario Ana G. Mendez, Incorporado","PR",21692,66692,300000,0.325256402567025,0.021692,0.3,0.066692,"Other"
"264","Higher Ed","Smith College","MA",107624.25,192651,605592,0.558648800161951,0.10762425,0.605592,0.192651,"Other"
"265","Higher Ed","Sonoma State University","CA",32900,47900,100000,0.686847599164927,0.0329,0.1,0.0479,"Other"
"266","Higher Ed","South Carolina State University","SC",0,10356,136701,0,0,0.136701,0.010356,"Other"
"267","Higher Ed","South Dakota State University","SD",738644.25,1092885,2361605,0.675866399483935,0.73864425,2.361605,1.092885,"Other"
"268","Higher Ed","Southern California Univ Of Health Scis","CA",64198.25,130973,445165,0.490164003267849,0.06419825,0.445165,0.130973,"Other"
"269","Higher Ed","Southern Illinois Univ At Edwardsville","IL",63522,109136,472275,0.582044421639056,0.063522,0.472275,0.109136,"Other"
"270","Higher Ed","Southern Illinois University Sch Of Med","IL",384425,587131,1436466,0.65475166530127,0.384425,1.436466,0.587131,"Other"
"271","Higher Ed","Southern Methodist University","TX",185769.4,493015,2066856,0.376802734196728,0.1857694,2.066856,0.493015,"Other"
"272","Higher Ed","Southern Univ A&M Col Baton Rouge","LA",82716,138966,375000,0.595224731229221,0.082716,0.375,0.138966,"Other"
"273","Higher Ed","Spelman College","GA",29898.6,104961,648114,0.28485437448195,0.0298986,0.648114,0.104961,"Other"
"274","Higher Ed","St. Catherine University","MN",0,30000,375000,0,0,0.375,0.03,"Other"
"275","Higher Ed","St. John's University","NY",682750,911500,1525000,0.749040043883708,0.68275,1.525,0.9115,"Other"
"276","Higher Ed","St. Louis College Of Pharmacy","MO",48132,66132,120000,0.727817093086554,0.048132,0.12,0.066132,"Other"
"277","Higher Ed","St. Mary's University","TX",25000,65422,555900,0.382134450184953,0.025,0.5559,0.065422,"Other"
"278","Higher Ed","Stanford University","CA",114126019.65,173456746,427099819,0.657950885634624,114.12601965,427.099819,173.456746,"Stanford University"
"279","Higher Ed","State College Of Optometry","NY",621093.65,881776,1830802,0.704366698571973,0.62109365,1.830802,0.881776,"Other"
"280","Higher Ed","State University New York Stony Brook","NY",14437842.1,20603273,43683173,0.700754782990062,14.4378421,43.683173,20.603273,"State University New York Stony Brook"
"281","Higher Ed","State University Of New York At Albany","NY",2083309.05,3173401,7514765,0.656490954026926,2.08330905,7.514765,3.173401,"Other"
"282","Higher Ed","State University Of New York At Buffalo","NY",15719111.5,23685306,56654954,0.663665122164772,15.7191115,56.654954,23.685306,"State University Of New York At Buffalo"
"283","Higher Ed","State University Of Ny,Binghamton","NY",2509411.6,3829251,9288660,0.655327007814322,2.5094116,9.28866,3.829251,"Other"
"284","Higher Ed","Suny Downstate Medical Center","NY",2766544.35,4936532,16859877,0.560422650962255,2.76654435,16.859877,4.936532,"Other"
"285","Higher Ed","Swarthmore College","PA",117433,181183,425000,0.648145797343018,0.117433,0.425,0.181183,"Other"
"286","Higher Ed","Syracuse University","NY",1628433.5,2710763,7497190,0.600728835386937,1.6284335,7.49719,2.710763,"Other"
"287","Higher Ed","Tarleton State University","TX",71725.4,163976,615004,0.437414011806606,0.0717254,0.615004,0.163976,"Other"
"288","Higher Ed","Temple Univ Of The Commonwealth","PA",13718647.35,20774987,49022289,0.660344449313013,13.71864735,49.022289,20.774987,"Temple Univ Of The Commonwealth"
"289","Higher Ed","Tennessee State University","TN",183985.3,413715,1843849,0.444715081638326,0.1839853,1.843849,0.413715,"Other"
"290","Higher Ed","Texas A&M Agrilife Research","TX",3038550.1,4609533,10776893,0.659188273519248,3.0385501,10.776893,4.609533,"Other"
"291","Higher Ed","Texas A&M Transportation Institute","TX",57897.45,121260,422417,0.477465363681346,0.05789745,0.422417,0.12126,"Other"
"292","Higher Ed","Texas A&M University","TX",4504366.35,7253322,18998454,0.621007360489442,4.50436635,18.998454,7.253322,"Other"
"293","Higher Ed","Texas A&M University Health Science Ctr","TX",5641962.65,8774521,21699200,0.642993805587792,5.64196265,21.6992,8.774521,"Other"
"294","Higher Ed","Texas A&M University-Kingsville","TX",175658.65,291745,773909,0.602096522648203,0.17565865,0.773909,0.291745,"Other"
"295","Higher Ed","Texas Christian University","TX",80958.2,189617,724392,0.426956443778775,0.0809582,0.724392,0.189617,"Other"
"296","Higher Ed","Texas Engineering Experiment Station","TX",1650894.6,2764777,7855170,0.597116729486682,1.6508946,7.85517,2.764777,"Other"
"297","Higher Ed","Texas Southern University","TX",737839.35,1065915,2187171,0.692212183898341,0.73783935,2.187171,1.065915,"Other"
"298","Higher Ed","Texas State University","TX",342626.05,565339,1738402,0.606054155117549,0.34262605,1.738402,0.565339,"Other"
"299","Higher Ed","Texas Tech University","TX",1255938.15,1806606,3671119,0.695192061799861,1.25593815,3.671119,1.806606,"Other"
"300","Higher Ed","Texas Tech University Health Sciences Center At El Paso","TX",522457.4,759671,1581424,0.687741667116423,0.5224574,1.581424,0.759671,"Other"
"301","Higher Ed","Texas Tech University Health Scis Center","TX",2497334.35,3698326,8031071,0.675260739588668,2.49733435,8.031071,3.698326,"Other"
"302","Higher Ed","Texas Woman's University","TX",56133.45,140375,576921,0.399882101513802,0.05613345,0.576921,0.140375,"Other"
"303","Higher Ed","The Trustees Of The Stevens Institute Of Technology","NJ",360600.95,640490,1865927,0.563007931427501,0.36060095,1.865927,0.64049,"Other"
"304","Higher Ed","Thomas Jefferson University","PA",14497238.35,21823798,49989904,0.664285765016703,14.49723835,49.989904,21.823798,"Thomas Jefferson University"
"305","Higher Ed","Touro University Of California","CA",64838,96518,211200,0.671771068608964,0.064838,0.2112,0.096518,"Other"
"306","Higher Ed","Towson University","MD",0,42288,667225,0,0,0.667225,0.042288,"Other"
"307","Higher Ed","Trinity College","CT",40242.75,85236,299955,0.472133253554836,0.04024275,0.299955,0.085236,"Other"
"308","Higher Ed","Trinity University","TX",32590.4,152501,799404,0.213706139631871,0.0325904,0.799404,0.152501,"Other"
"309","Higher Ed","Trustees Of Indiana University","IN",9674908.35,14315020,32978808,0.675857131181095,9.67490835,32.978808,14.31502,"Other"
"310","Higher Ed","Tufts University Boston","MA",9676554.45,16916630,55472496,0.572014310769935,9.67655445,55.472496,16.91663,"Other"
"311","Higher Ed","Tufts University Medford","MA",2526578.35,3835613,9010473,0.658715660312967,2.52657835,9.010473,3.835613,"Other"
"312","Higher Ed","Tulane University Of Louisiana","LA",16596456.05,26417826,69031072,0.628229440605749,16.59645605,69.031072,26.417826,"Tulane University Of Louisiana"
"313","Higher Ed","Tuskegee University","AL",1277915.15,1972112,4627979,0.647993192070227,1.27791515,4.627979,1.972112,"Other"
"314","Higher Ed","Univ Of Arkansas For Med Scis","AR",12364500.15,19689973,51714255,0.627959223204623,12.36450015,51.714255,19.689973,"Univ Of Arkansas For Med Scis"
"315","Higher Ed","Univ Of Calif/Div/Agriculture/Nat/Resour","CA",168178.3,233047,432458,0.721649710144306,0.1681783,0.432458,0.233047,"Other"
"316","Higher Ed","Univ Of Maryland, College Park","MD",9401935.65,15934032,45528482,0.590053769817959,9.40193565,45.528482,15.934032,"Other"
"317","Higher Ed","Univ Of Massachusetts Med Sch Worcester","MA",42099584.05,59769858,123663016,0.704361453393448,42.09958405,123.663016,59.769858,"Univ Of Massachusetts Med Sch Worcester"
"318","Higher Ed","Univ Of North Carolina Chapel Hill","NC",82761737.1,135139234,386574206,0.612418278913731,82.7617371,386.574206,135.139234,"Univ Of North Carolina Chapel Hill"
"319","Higher Ed","Universidad Central Del Caribe","PR",129336.25,258002,935624,0.501299408531717,0.12933625,0.935624,0.258002,"Other"
"320","Higher Ed","University Of Akron","OH",103200,148200,300000,0.696356275303644,0.1032,0.3,0.1482,"Other"
"321","Higher Ed","University Of Alabama At Birmingham","AL",45179481,80150929,254818380,0.563680066640276,45.179481,254.81838,80.150929,"University Of Alabama At Birmingham"
"322","Higher Ed","University Of Alabama In Huntsville","AL",39842.3,98558,391438,0.404252318431786,0.0398423,0.391438,0.098558,"Other"
"323","Higher Ed","University Of Alabama In Tuscaloosa","AL",1222118.45,2172602,6554686,0.562513727778949,1.22211845,6.554686,2.172602,"Other"
"324","Higher Ed","University Of Alaska Anchorage","AK",0,28887,411047,0,0,0.411047,0.028887,"Other"
"325","Higher Ed","University Of Alaska Fairbanks","AK",1142915.35,1713163,4483372,0.667137540327453,1.14291535,4.483372,1.713163,"Other"
"326","Higher Ed","University Of Arizona","AZ",26646413.8,44624136,127468844,0.59713007776778,26.6464138,127.468844,44.624136,"University Of Arizona"
"327","Higher Ed","University Of Arkansas At Fayetteville","AR",1827503.2,3175608,9189057,0.575481356640996,1.8275032,9.189057,3.175608,"Other"
"328","Higher Ed","University Of California At Davis","CA",53411473.75,81184365,195720088,0.657903449143194,53.41147375,195.720088,81.184365,"University Of California At Davis"
"329","Higher Ed","University Of California Berkeley","CA",27686780.9,41734919,110594902,0.663396061700755,27.6867809,110.594902,41.734919,"University Of California Berkeley"
"330","Higher Ed","University Of California Los Angeles","CA",71960565.65,120544939,395343982,0.59696048832046,71.96056565,395.343982,120.544939,"University Of California Los Angeles"
"331","Higher Ed","University Of California Riverside","CA",7471570.85,11635947,28512046,0.642111110509527,7.47157085,28.512046,11.635947,"Other"
"332","Higher Ed","University Of California Santa Barbara","CA",3776178.85,5996166,15873570,0.629765561860696,3.77617885,15.87357,5.996166,"Other"
"333","Higher Ed","University Of California Santa Cruz","CA",7092148.95,11629033,32674561,0.609865751520354,7.09214895,32.674561,11.629033,"Other"
"334","Higher Ed","University Of California, Merced","CA",1350074.85,1984893,4798453,0.680175127828049,1.35007485,4.798453,1.984893,"Other"
"335","Higher Ed","University Of California, San Diego","CA",107377685.1,162755571,392750708,0.659748139128215,107.3776851,392.750708,162.755571,"University Of California, San Diego"
